track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index,latent_0,latent_1,latent_2,latent_3,cluster_id
Let's Do It,7G1dFEXwQVM71EEUQbnctz,Get On Up And Dance,1xipzu4eNAdr8oBnqP0eaS,Quad City DJ's,4mar1GMMEhvGyJdWagu6KS,45.0,16.0,1996-06-18,0.75,0.923,4.0,-7.08,0.0,0.0418,0.0013,0.00983,0.0872,0.963,130.0,278373.0,0.69225,-0.00853,0.943,-0.4645151,-0.35475692,-0.49926442,-1.4144982,1
Motion - Original Mix,0xvnSfYvsu2Aw1N0mCqikT,Closer EP,17G9rFLr8YEqOSAA9YtJ6w,Charlotte de Witte,1lJhME1ZpzsEa5M0wW6Mso,61.0,13.0,2017-10-13,0.719,0.315,7.0,-23.577,1.0,0.0576,0.00237,0.871,0.0881,0.26,124.987,522240.0,0.226485,-0.86863,0.2875,-4.5010605,8.372978,9.844192,-0.96076375,0
"Take Care of Your Homework, Friend",7JJYTlbYzkQZ5os1FsUQpR,"Can I Be Your Squeeze / Take Care of Your Homework, Friend (Digital 45)",0HjvXbHZY3jjs0XyzX8gZo,Chuck Carbo,4pbFsZJ317vxLwtAvmilGJ,7.0,4.0,2013-07-23,0.729,0.587,10.0,-7.59,1.0,0.0409,0.409,0.0,0.126,0.801,107.057,142321.0,0.4279229999999999,0.409,0.694,-0.7043346,-0.3488021,-0.38290256,-0.2898046,1
The First Time I Met The Blues,545fdFHEG41hZsvLgA2o1V,Live At Klooks Kleek,2nzK8lbk299ipoVb6O1kQx,The Graham Bond Organisation,2YHcSCb5tMbCoovS962pff,21.0,2.0,1997-02-10,0.364,0.633,9.0,-12.901,0.0,0.0662,0.136,0.00186,0.512,0.628,68.715,311373.0,0.230412,0.13414,0.6305000000000001,5.3090773,0.8794296,-0.7191403,-0.011811316,2
Flight 717: Going To Denmark,2CvmoRtvt02Os4IPLj52PC,Ghana,6dtcOj9ppcuGNL973wrwci,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,56.0,13.0,,0.732,0.467,2.0,-9.611,0.0,0.0934,0.74,0.000661,0.109,0.909,138.089,137133.0,0.341844,0.739339,0.6880000000000001,-2.876885,-1.66846,-0.4696793,-0.5763731,1
Fillmoe Boyz,4g4UP2zewWagYQxU2c9o7q,"Scrapers, Stunnas And White Tees",76HKlI3nHp8yA82vsFQ23g,Messy Marv,5QoPmqq8UfE0zsTWkM3CQD,40.0,1.0,2005-08-01,0.908,0.613,11.0,-8.871,0.0,0.342,0.0664,0.0,0.0849,0.771,93.999,214947.0,0.556604,0.0664,0.692,-0.30214608,-3.3206792,-3.3225229,-0.50877035,5
Left Me Crying,2G0TUXUoJ90wDZJnBv6SCV,Can't Stop A Man,6ghigyTicHIi5CjSMVzFa9,Beres Hammond,2ruMkdO4e1tJWDHsYSEtxr,54.0,16.0,,0.725,0.37,2.0,-8.365,1.0,0.0497,0.247,9.83e-05,0.101,0.803,79.999,224413.0,0.26825,0.2469017,0.5865,-0.9272215,-0.8302128,-0.90507483,0.28634214,1
Intrata di Rob-Roy Macgregor: Overture,4EOYar7jGguSboygkJR4yy,"London Philharmonic Orchestra, The 1956 Nixa-Westminster stereo recordings, Vol. 2",0w6KGQRwJevbGoMObkeD6S,Hector Berlioz,11T8SOX82xraocZzUXzkvM,42.0,0.0,2014-02-18,0.23,0.124,2.0,-18.452,1.0,0.0489,0.94,0.857,0.08,0.143,62.879,728533.0,0.02852,0.0829999999999999,0.1335,-2.270216,-0.6120923,2.891521,5.2423096,4
Forevermore,3LRyDXvrjzpLXYAFw78d0R,Apple Tree,1xrzzbxD5m2VAcYu70hszz,Katie Herzig,5jbP6txZCMe5l7QLZ1pmJ3,38.0,24.0,2008-12-30,0.844,0.634,9.0,-7.193,1.0,0.0377,0.384,0.0,0.043,0.896,119.505,133147.0,0.535096,0.384,0.765,-0.8912167,-0.39015314,-0.5855243,-0.7022936,1
As De Copas,6VjDlEJi5MGlzbak01pP0H,Bushido,6juind2q5wf24ZEXwhteOx,Bushido,6aFuxzzXRfjjWO1oG9ZEhB,32.0,25.0,2004-01-26,0.321,0.358,9.0,-12.122,0.0,0.0295,0.444,0.0,0.146,0.329,79.818,224627.0,0.1149179999999999,0.444,0.3435,0.08842145,-1.5906538,0.4393786,3.161253,1
18 Days,1UPP192czYD2hhzz9cIHvI,Undead,75sotKQtbRWyoc9j3otDsW,Six Feet Under,4pFAF1L1tYnJHLe5hgyKuI,41.0,9.0,2012-05-22,0.511,0.955,10.0,-5.358,0.0,0.101,0.0282,0.0169,0.425,0.22,119.999,160307.0,0.4880049999999999,0.0113,0.5875,1.9153757,-1.336408,-0.081662804,-0.29617763,1
Concerning the Flight,4mWneDAUcHXCzvzW9B7EXA,Precious Child: The Story Of Christmas,26M8GrCsddJPPJmCCGah62,Guy Clark,0Ekfvspc0hlcxdfJJVjcnq,44.0,0.0,2012-07-03,0.622,0.183,2.0,-22.812,0.0,0.959,0.723,0.0,0.171,0.568,166.01,24600.0,0.113826,0.723,0.3754999999999999,-5.971919,-16.722553,-9.855953,-0.025291234,5
One Night In Bangkok,6vl4ug7vOEyXJGmtnRz5s2,Week-end Disco Party,49bKQiybgjdfGRInMQp5O5,Murray Head,479Yp6DvyXoIaCssAxB4QR,52.0,0.0,2010-05-23,0.953,0.509,1.0,-8.975,1.0,0.157,0.0259,0.000768,0.287,0.729,111.968,186760.0,0.485077,0.0251319999999999,0.619,-0.6069875,-1.517487,-1.3276118,-0.1929587,1
Chance,5jU0mt57ZibD3Us55vMs9Y,Karmagedon,7BwJSFUMeLoEFyJEXbTLLv,Attaque 77,5rI6C5mJm6GYXbGHhpHTu9,59.0,52.0,2007-05-07,0.416,0.668,9.0,-3.149,1.0,0.0328,0.0363,0.000723,0.0949,0.349,75.036,328747.0,0.277888,0.035577,0.5085,0.8221177,-0.7148389,0.34877023,1.2904931,1
Lie to Me - Remastered,20fnqkgKNOzxDobwqSAMWa,Some Great Reward (Remastered),5wfikaEZXnQTXWBZ5osw9A,Depeche Mode,762310PdDnwsDxAQxzQkfX,75.0,46.0,1984-09-24,0.655,0.609,11.0,-11.776,0.0,0.0322,0.000406,0.0212,0.0881,0.909,112.293,303693.0,0.398895,-0.020794,0.759,-0.56460106,-0.36310735,-0.887442,-0.3764794,1
Get Down,3fttRKnPFJ3WPz4pPfqezP,Pilot Talk: Trilogy,5ydx8HEoTmJrxZuPKcTU4V,Curren$y,6X8WdFjrNhXATMDSs26aCc,63.0,19.0,2017-06-09,0.486,0.658,8.0,-6.937,1.0,0.321,0.6,2.5e-06,0.0931,0.599,83.588,238028.0,0.319788,0.5999975,0.6285000000000001,0.6695421,-2.8067532,-3.090082,1.4614631,5
You Don't Know What It's Like,50mKGx40EqwIekEwWpC47m,Brand New History,4vRTFlSocgxhJUISM8P2s3,Econoline Crush,3M9ouLHyB0kbob1tnQN4wE,31.0,35.0,2001-01-01,0.419,0.929,11.0,-4.036,1.0,0.0717,0.00762,1.96e-06,0.124,0.352,164.08,246333.0,0.389251,0.00761804,0.6405000000000001,0.015484072,-3.5629656,1.813521,-2.370461,3
Peace of Mind,2prcTR9j43riyTeo4g1HkP,"Peace of Mind: Massage Music, Liquid Relaxing Piano Songs, Spa Music, Inner Peace, Serenity and Calmness",5z0HcLGyi0AojDXulwtjI6,Massage Music,6ZDi3R3AbijUVpoDPVcBX9,42.0,10.0,2011-12-01,0.241,0.0445,7.0,-24.338,1.0,0.0428,0.995,0.902,0.113,0.451,192.933,183291.0,0.0107245,0.0929999999999999,0.24775,-9.919783,-4.6859875,7.4380836,-2.5174646,4
True Religion Shawty (Remix) [feat. 2 Chainz],7rnhdtCnzEgYUON9PjYNIA,True Religion Shawty,70ydDkxOFFKN0EzKO0vyOv,Philthy Rich,3n6RTmT1sgWeNNCfPyJMw3,49.0,2.0,2012-03-06,0.626,0.799,11.0,-3.803,1.0,0.349,0.423,0.0,0.244,0.675,69.418,247387.0,0.500174,0.423,0.7370000000000001,1.6395838,-2.9802911,-3.5607038,0.16580519,5
She Whispers the Winter Snow,1kcrbZGjmMKBeG98hFAJ2v,Le Carillon,18w1JKpIkZIlM5kkLhJ0wK,The Autumns,5HqDA1RfukJ1gMtibcKuXG,12.0,5.0,,0.566,0.572,4.0,-10.175,1.0,0.0277,0.0628,0.000701,0.161,0.645,112.541,168345.0,0.3237519999999999,0.0620989999999999,0.6085,-0.22040465,-0.7101436,-0.14173633,-0.020262644,1
Party Wizard,43zUcTOqazMCwjF5ED8szj,Far Arden Compilation Vol. 2,4kGjzxql4gcVeRrHdNYZoA,Of The Trees,5V7NIXgCnX2KuQ01Bxg20c,51.0,1.0,2013-11-18,0.766,0.739,8.0,-4.354,1.0,0.369,0.519,0.125,0.0508,0.609,199.988,258783.0,0.566074,0.394,0.6739999999999999,-1.2605593,-7.33994,-0.64602244,-4.7536893,3
"Are You Lonely For Me [Live at Academy Of Music, New York, NY, March 25, 1972]",6n2q9hCLbIwKesMi4aFXZn,"Dick's Picks Vol. 30: 3/25/72 & 3/28/72 (Academy of Music, New York, NY)",1cnArqU8gDNK2pPksZsQZw,Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,67.0,9.0,,0.55,0.363,9.0,-12.857,1.0,0.052,0.456,2.04e-05,0.297,0.565,142.977,457227.0,0.19965,0.4559796,0.4639999999999999,-2.4208026,-2.6172667,0.2059975,-0.0034129769,1
Dexterity,7CjI1TezZ2rDlQ6X1zZ0Qd,A Jackson In Your House / Message To Our Folks,2cbhDBhwceU2MWOd0ofhsm,Art Ensemble Of Chicago,0LTIwNcvI31Zf5wwFVRHyu,22.0,0.0,,0.573,0.21,7.0,-15.771,0.0,0.0922,0.387,0.0256,0.0841,0.633,84.315,245107.0,0.1203299999999999,0.3614,0.4215,-3.1536639,-2.6096525,-1.6768618,2.295586,4
Nobody Knows But Me,2iVUUrKt1FnkhRWtBLtVUz,My Lives,5nWLdbqnLvx8z8vpzWuwcg,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,78.0,13.0,2005-11-22,0.571,0.82,0.0,-8.071,1.0,0.413,0.233,2.9e-05,0.45,0.777,178.008,173880.0,0.4682199999999999,0.232971,0.7985,2.2284122,-7.2735786,-2.6313567,-6.4636807,5
The Souls of Distortion,4Mol6xy8pJvENK3M38NMLw,Is There Love In Space?,2rSSRNgFyaVKuAWoz6yYWO,Joe Satriani,2yzxX2DI9LFK8VFTyW2zZ8,53.0,21.0,2004-04-13,0.591,0.905,3.0,-3.732,0.0,0.0414,0.0172,0.00343,0.286,0.566,118.067,296067.0,0.534855,0.01377,0.7355,0.7134367,-0.61712795,-0.06802803,-0.42226446,1
Un Ladrón De Amor,0Wln0avy681uqO6aHSthIC,Déjame Soñar,2uWz5p9BJBnefdfWmZqrUo,Cumbre Norteña,0d1jlQUtg6wJtmOVWSFU0t,38.0,25.0,2009-08-06,0.769,0.845,7.0,-2.632,0.0,0.0507,0.477,0.0,0.289,0.837,108.003,226613.0,0.649805,0.477,0.841,0.44867873,0.104455,-0.4662966,-1.0901768,1
Galaxies,7w3UdxHC2iH5Rq8St46xit,Ruth,7HY5uvMY6SGsRL2k5xjjZI,Nana Grizol,7FPO7WTShHCXnmVv7lhhZM,36.0,22.0,,0.42,0.627,3.0,-13.192,1.0,0.044,0.5,0.0385,0.123,0.859,150.055,175013.0,0.26334,0.4615,0.743,-2.6615715,-2.85663,0.93537796,-2.3472795,3
Betterman,0FOBdVyaOEHTeaYV5au2PI,Three,47vobnPoej5xwBtkEsD5MS,John Butler Trio,6fBF4MULW5yMzyGaon1kUt,51.0,0.0,,0.444,0.624,5.0,-7.854,1.0,0.0292,0.212,0.00272,0.0611,0.437,108.552,499413.0,0.277056,0.20928,0.5305,0.33979607,-0.77022916,0.41570702,0.55245084,1
What You On,6ve0a37ni7Jj3PNLKTQyD5,Day Two,3Elk4mNjz4oerzook5kGYV,Young Dro,3ZooCJzNMTLpmJaIRUEorI,53.0,5.0,2014-01-09,0.93,0.609,10.0,-6.92,0.0,0.371,0.511,0.0,0.36,0.771,132.96,185453.0,0.56637,0.511,0.69,-0.65832156,-4.3608184,-3.8621674,-0.9354444,5
Annie's Song,0r4xuaLO2JftYc2Sb29Huk,Live In Japan,2WSdzVl3RpP0bkdk0gZzSl,Glen Campbell,59hLmB5DrdihCYtNeFeW1U,62.0,5.0,1975-01-01,0.367,0.551,2.0,-9.708,1.0,0.0649,0.478,0.0,0.567,0.587,144.212,224467.0,0.202217,0.478,0.569,4.9789977,-0.89258254,1.0443785,-4.960682,2
Flip uhm op z'n kantje - Original Edit,5ri2MajdFRuhWF8fg98lb5,Demolition of Silence,4OU6GGyBAcDf4041qOoZku,Titan,0FfiqpPNuyhma9Sc4nF3U5,21.0,14.0,2014-09-29,0.445,0.996,8.0,-3.223,1.0,0.276,0.285,0.0,0.121,0.441,160.024,141780.0,0.44322,0.285,0.7185,0.61662567,-5.6404653,-0.38714355,-2.5956879,3
Watership,4kpod5MbETjMVXHE5tcSmt,Watership,383yf18oRcWdab6g5uAbC0,Au5,40WIa01eubnEVkxUHeDZyF,45.0,7.0,2016-06-08,0.274,0.613,5.0,-7.651,0.0,0.0502,0.0791,0.013,0.724,0.142,133.653,192215.0,0.167962,0.0661,0.3775,7.537172,-2.2902162,1.4928395,-1.3235929,2
Eu Menti / Naturalmente / Já Que Tá Gostoso Deixa (Mata Papai),1jMU7kAywti8tfFxKxEWo3,Ao Vivo 30 Anos,5Lv0ytX3ZDfhhFpbvLeDJA,Razao Brasileira,3figZhnsYcp2d8ErNqk3qV,26.0,30.0,2013-12-24,0.693,0.876,9.0,-7.929,1.0,0.0399,0.561,2.03e-05,0.875,0.862,104.997,311893.0,0.6070679999999999,0.5609797000000001,0.869,7.840732,1.290691,-1.9493178,-5.184668,2
Rose Garden,4wLHMwiidoP2a93PvLgoLJ,The Last Time I Saw Her,55cfTeSEklxwqpSU0Nsxot,Glen Campbell,59hLmB5DrdihCYtNeFeW1U,62.0,30.0,1971-01-01,0.498,0.541,7.0,-5.467,1.0,0.028,0.741,3.29e-06,0.154,0.742,137.215,170413.0,0.269418,0.74099671,0.6415,-1.547616,-1.6268235,0.57461715,-1.1757152,1
Can't Feel the Pain - Ethereal Remix 2012,3adgvibvN2OlTwNFDQh1Jp,We Love Synthpop,2lrdTUiDd3V5FGF5Xniez3,Arachnophobias,6XCR29NViLJuKvvwzD7XyT,0.0,0.0,2012-09-17,0.616,0.778,7.0,-6.83,1.0,0.0647,0.0553,0.569,0.0928,0.533,109.991,279920.0,0.479248,-0.5136999999999999,0.6555,0.118655555,0.3340448,0.7222688,-0.14211203,1
Poison,1XmPKJLDKB3PhMp4DPbzlU,Bright Red,6b3Ik5hjGBbhR8myjstjOt,Laurie Anderson,5hqB3Fxgin9YGYa0mIGf1G,48.0,14.0,,0.528,0.29,8.0,-18.233,1.0,0.0753,0.84,0.24,0.0911,0.0921,84.002,225933.0,0.15312,0.6,0.19105,-3.0391958,-2.1510735,0.3684033,2.8225632,4
G.S.M.,3Fix6fFtSZKLPXZIVc0CQn,Ruthless,7vnnO8Zpm1dm9eNTjqlteX,DRIVEPILOT,28jhpEPXEk8We9E2QGuQjy,10.0,2.0,2011-06-09,0.85,0.654,10.0,-7.05,0.0,0.132,0.04,0.935,0.0938,0.876,122.998,275127.0,0.5559000000000001,-0.895,0.765,-1.7327487,4.2120676,3.5071552,-1.9812917,0
Collect Yourself,5QGnLkx6ijLDjD2e19NFB3,Atom Bomb,7GEJFVGKwAJppURlEwtmfc,The Strike,6VB4TqEl0yfaF88LYHH4wj,52.0,0.0,2015-08-20,0.738,0.704,0.0,-4.173,1.0,0.0375,0.0399,3.75e-06,0.0914,0.682,98.951,244079.0,0.519552,0.03989625,0.6930000000000001,0.04182727,-0.34321156,-0.14622687,-0.08430798,1
Ilahi in Makam Huzzam,0zkpvQE2AFp6HOP2RHLyf8,Sufi Music from Turkey,7HPFXJVmzs19piZwa1MjF4,Sufi Music Ensemble,1ix9du49JgezeHOdRlAq8B,31.0,21.0,2010-02-01,0.633,0.496,5.0,-10.123,1.0,0.0807,0.547,0.969,0.136,0.519,93.909,150120.0,0.313968,-0.4219999999999999,0.5075000000000001,-1.012619,1.7033138,1.818276,0.28502482,0
Stream,2pHq4zvF4t5xKpQ3C3cp44,Thinking Of You,2Z3PHbprpiXn1gawee6XW2,Kitaro,6CTNhXJKT6SdsQspUDIGiY,48.0,7.0,1999-11-02,0.22,0.432,1.0,-12.738,0.0,0.0437,0.853,0.262,0.448,0.107,148.062,333000.0,0.09504,0.591,0.2695,4.923095,-2.4542928,3.7807722,-1.7510495,2
A Música do Velho,0BdAyfTmtBdlq756koH5st,Ao Vivo - 25 Anos,6nh0INePxLJ15duEKKTikr,Oswaldir & Carlos Magrão,4DUiNYD0iZD03kc5iTllEx,42.0,18.0,2013-06-03,0.723,0.806,7.0,-6.248,1.0,0.0391,0.257,0.0,0.891,0.961,139.078,237360.0,0.582738,0.257,0.8835,7.210076,0.31679064,-1.6986789,-6.3004885,2
Sometimes,5vA1nBfGgAVRdwWZp6wm9w,Soulmate Stuff,44BbR9hXodnEyUbFSqwOfb,Antarctigo Vespucci,574PYry9WzUvHwvtxmKKSW,33.0,27.0,2014-04-08,0.521,0.981,5.0,-3.312,1.0,0.0639,0.306,0.0,0.166,0.481,149.926,131254.0,0.511101,0.306,0.731,0.1326339,-2.13023,0.9102086,-1.8736528,1
"Always Right, Never Left",2FZX8v175wo39woiU2PDx9,Foreign Languages,0TGnFl3nBdj1NJvmrgOAM8,tide/edit,6GAoXkyadLFOLLkZrHWlOR,21.0,21.0,2014-06-14,0.301,0.839,10.0,-5.17,1.0,0.0408,0.000212,0.771,0.122,0.388,166.226,191160.0,0.2525389999999999,-0.770788,0.6134999999999999,-0.49990195,-2.3302376,4.602122,-3.1393776,3
F**k Sumtin Cush Sumtin (Screwed & Chopped),2Mirp3vttJ7LqLhXpTjLXn,"Hell Broke Loose, Pt. 1 (Screwed & Chopped)",64GC4mXOthn8nXc4y8d7ax,DJ Michael 5000 Watts,13SCy5Tn40ptga7ZnCaPOP,26.0,0.0,2010-12-08,0.842,0.55,11.0,-10.854,0.0,0.258,0.00701,1.59e-06,0.433,0.52,139.791,342933.0,0.4631,0.00700841,0.535,2.3572457,-2.7140725,-1.9554456,-1.6968067,1
Love Remains the Same,6Ybala8YLaKyViZZxnAObH,Vitamin String Quartet Presents Strung Out Volume 8,2ktTOTAzv7L4vnIGID4N1s,Vitamin String Quartet,6MERXsiRbur2oJZFgYRDKz,65.0,1.0,2008-06-23,0.266,0.342,4.0,-10.381,1.0,0.0395,0.902,0.742,0.327,0.446,74.09,201987.0,0.090972,0.16,0.394,-0.6406972,0.03627564,0.97552276,3.3810973,1
South Street,2yoTFqvgtJgEK68lfUC9Kp,The Wah-Watusi/South Street,2yPx8rClZwBIpL17bTJXDw,The Orlons,7JSIM5U7TZym5M3Q1AFG80,32.0,22.0,1962-01-01,0.571,0.725,5.0,-5.303,1.0,0.213,0.136,0.0,0.177,0.817,186.902,132453.0,0.4139749999999999,0.136,0.7709999999999999,-1.5439065,-5.6070995,0.50754833,-5.111699,3
Andromeda,1uyHqC7ewtUTUyKwfNrxbZ,Island Universe,5vSUCpgWXE7rYQEQEPsZKv,Syntax,41mUFuVQd4Wq43nq2MFoGC,0.0,0.0,2015-08-15,0.287,0.865,5.0,-6.44,0.0,0.0376,0.000186,0.432,0.23,0.0327,103.898,194500.0,0.2482549999999999,-0.431814,0.4488499999999999,2.0636802,-0.7166939,2.540593,2.0576982,1
Scots Abroad,3J5LGsB8jC5dk7w2E0BhBX,Scots Abroad,5KgsoTYEicQ5Ofo96W1e6G,The McCalmans,3jNu6hRrqyKkWsmqGgE6ol,30.0,28.0,2006-01-01,0.894,0.503,6.0,-4.572,1.0,0.0352,0.787,0.0,0.0875,0.855,104.059,191067.0,0.449682,0.787,0.679,-1.502111,-0.41900983,-0.48648024,-0.2304216,1
Mi Gran Amor,6b1zxyflZCXNEhiNwz8igB,Derroche de Amor,6b0oIzitAI4M9dln7P8Vea,Raulin Rodriguez,5rvaaWutd0gsbc2iMNo9k5,59.0,18.0,2002-02-07,0.779,0.663,7.0,-3.821,1.0,0.0481,0.194,0.0105,0.0771,0.907,140.61,371987.0,0.5164770000000001,0.1835,0.785,-0.7371808,-0.7720079,-0.27342966,-1.4317187,1
A Gentleman's Excuse Me,4iP8ucwdavRZLeimIcwuGS,Vigil In A Wilderness Of Mirrors,70qBd7KXLGPc0kHbn3sxC8,Fish,6bQfVk5fSJSp3JtGiQZGNI,39.0,37.0,,0.331,0.174,5.0,-14.439,1.0,0.0352,0.863,0.000136,0.318,0.19,125.87,259467.0,0.057594,0.862864,0.182,-3.5137768,-3.850226,1.2583543,3.7405686,4
Tu Cuerpo A Mi Me Provoca,3PQje9q44d45R3D9BQ4pGz,Flap Jack Playlist,64pdqJdufEOLSKGprgglyx,Wisin & Yandel,1wZtkThiXbVNtj6hee6dz9,80.0,0.0,2013-07-25,0.841,0.829,4.0,-5.389,0.0,0.078,0.185,5.07e-05,0.299,0.683,94.997,146756.0,0.697189,0.1849493,0.756,0.7869579,-0.37561488,-0.45760456,-0.56900954,1
That's What I'm Looking For,4fjQaprwZbX3uvSJBd5p3E,Unrestricted,6aEU6dGJPVmmgIXl4ZwbpU,Da Brat,2I1bnmb9VQEQGKHxvr0gSf,51.0,4.0,,0.929,0.728,1.0,-5.524,1.0,0.102,0.344,0.0,0.055,0.961,130.076,221533.0,0.676312,0.344,0.8445,-0.7904726,-0.6644805,-0.99148786,-1.1642978,1
Wake Up!,2BwOu7F4fFdp4U6efFSVmn,Absolutely Live,0BgWlAKJAn8VQKRKIdx9ul,The Doors,22WZ7M8sxp5THdruNY3gXt,74.0,19.0,1970-07-20,0.438,0.381,0.0,-11.496,1.0,0.12,0.156,0.0,0.143,0.38,109.812,81200.0,0.166878,0.156,0.3805,0.019619785,-2.0536656,-0.0039007366,1.3438909,1
The Prey,0nzdj0w9QIeKvL5uElvDE8,Assassin's Creed Rogue (Original Game Soundtrack),576UCWC3doVjUcEZFuWMOS,Elitsa Alexandrova,6kQtaqjxUVrOi5Z8hMmgUm,37.0,12.0,2014-11-11,0.731,0.523,3.0,-16.677,1.0,0.0426,0.141,0.902,0.102,0.037,112.099,93587.0,0.382313,-0.761,0.28,-2.042255,5.6785836,6.642429,-0.57759213,0
Raperitos Fresas,0SkeOoNbMVHQitNfNKdigq,Protegiendo El Penacho,6QVlH2tsl6ylD4b0C3kkbJ,Kinto Sol,0nOyxRsVicKeiBbB6zdIMu,54.0,7.0,2015-06-16,0.807,0.866,9.0,-2.883,0.0,0.215,0.0365,0.00665,0.187,0.451,96.48,205627.0,0.698862,0.0298499999999999,0.6585,0.8508592,-2.1854954,-1.6659117,-0.12531066,1
Psalm 126 (feat. Molly Parden),2Urw2FGFCqSaPhhH9DpAzx,"He Will Not Cry Out: Anthology of Hymns and Spiritual Songs, Vol. 2",6HNlnG7BkFlXiu2pGBY0Jy,Bifrost Arts,19YqJFv1Z3IYLdTzMe3f7J,32.0,33.0,2013-06-26,0.203,0.272,0.0,-15.07,1.0,0.0349,0.312,0.00335,0.105,0.187,166.415,246707.0,0.055216,0.30865,0.2295,-1.6612797,-7.1741886,3.1517053,0.89057016,3
Apache Sunrise,050hD3iH3HKGSabweTDDY5,Utopia,1Szhf5Us0j6meOnWR5Q0hj,Todi Neesh Zhee Singers,46g8JzbcK75C1wBeXaGP9B,14.0,13.0,2009-01-01,0.792,0.0587,9.0,-12.929,0.0,0.0508,0.894,0.0,0.105,0.492,115.39,241987.0,0.0464904,0.894,0.27535,-4.8840213,-3.0297873,-0.71556246,2.5354981,4
Boba Niña Nice - Teenage Superstar,7oIXQNqGfaijrHJdyW52J1,Belinda,572O2aMDzsHhr48257pOZM,Belinda,5LeiVcEnsZcwc133TUhJNW,71.0,45.0,2003-08-05,0.63,0.845,6.0,-3.487,1.0,0.0401,0.109,0.0,0.155,0.707,141.919,180640.0,0.53235,0.109,0.776,0.018025927,-1.0766286,0.33794567,-1.4079953,1
Cocaine Blues - Live Version,1Jp7EHm9HwaNk6RF6U5TuF,At Madison Square Garden,3ND1OwDs6OLLE8JbvyN5c8,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,76.0,11.0,1969-12-05,0.703,0.583,8.0,-8.36,1.0,0.0689,0.637,0.0,0.787,0.926,130.608,117027.0,0.4098489999999999,0.637,0.7545,7.2968817,1.2530866,-1.0965339,-5.918606,2
Outta My Mind (Live),1TdzXyS7GujT2xbfQzhw2Z,Wax Unplugged (Live from Los Angeles),3gi5w3QbCDZUNUoT6wLos3,Wax,36kzCQhGfJzrLuZzrHweNV,45.0,5.0,2013-02-14,0.553,0.853,5.0,-5.0,1.0,0.212,0.0387,0.0,0.517,0.53,140.82,215987.0,0.471709,0.0387,0.6915,2.8522182,-2.6149077,-1.2959205,-2.5846534,1
Nature Sounds – Calming Ocean Waves for Healing Relaxation,0mLwdzc9HxIcB1gVvoXRpu,Nature Sounds,57nnU1noZOVKKR7yzonkWD,"Nature Sounds Relaxation: Music for Sleep, Meditation, Massage Therapy, Spa",1qzR1EqCmsTDa9AwBLTT4b,21.0,5.0,2011-11-01,0.135,0.83,10.0,-17.702,1.0,0.0643,0.0714,0.978,0.71,1e-05,88.986,284187.0,0.11205,-0.9066,0.4150049999999999,7.987515,8.325206,10.4042015,0.06488758,0
How Now,5PpAXiIhHhMyrf4N2QlPY7,"Glass: Glassworlds, Vol. 1",0eKElrFnXmDpyHQIRpSjL9,Philip Glass,69lxxQvsfAIoQbB20bEPFC,60.0,2.0,2015-03-03,0.262,0.17,1.0,-17.935,1.0,0.0442,0.991,0.961,0.0851,0.038,85.847,1824538.0,0.04454,0.03,0.104,-2.0736134,-0.1375535,3.4129937,4.3214207,4
Não Chora,6WREA0zg8r0MhfHy727Yss,De Lá Até Aqui,7mm5cYEKZ9NakczSbOcM6v,Móveis Coloniais de Acaju,4aLM6HJFWigL80jtG8FNYN,30.0,24.0,2013-08-12,0.508,0.436,8.0,-9.3,1.0,0.0326,0.858,1.1e-05,0.111,0.286,159.741,293360.0,0.221488,0.857989,0.361,-2.2809,-3.2953503,1.6520232,-0.976022,3
(Hide The) Salome,6eYJpFbx5BoLnShIabcgr8,Close Your Eyes,5mGNwDZSB6pqTQoatMNzIa,Kurt Elling,1UhC1mCcd9SFXLibHhMX61,43.0,6.0,1995-01-01,0.496,0.381,7.0,-11.011,0.0,0.0407,0.364,0.0,0.109,0.413,126.722,419840.0,0.188976,0.364,0.397,-0.78030705,-1.7977189,0.24806103,0.60674506,1
Six Pack,7kyaFTKrT7ZukXj1irYqgp,Standards,06yyCBmJlTtk572VzOZBIQ,Tortoise,3WggbHDpj4rPKbL97zG5MQ,37.0,22.0,2001-02-20,0.74,0.541,7.0,-12.243,1.0,0.0437,0.228,0.869,0.143,0.245,105.067,191307.0,0.40034,-0.641,0.393,-1.1242919,3.0654166,3.735559,-0.24638627,0
Rainforest / What's Going On,2YqNRcRiAxCTt4oqCHoD99,Chill Mix 1,4VqqmaXpApaIQgCjum9n3T,Paul Hardcastle,0SgDfSfWqkZMW96aT2oQZ1,50.0,24.0,2016-11-01,0.641,0.705,1.0,-11.535,0.0,0.0303,0.13,0.22,0.0875,0.663,129.974,299778.0,0.451905,-0.09,0.6839999999999999,-0.30228448,-0.27739978,0.5026934,-0.6406485,1
